Department Family                                 ,Entity                                            ,Date                   ,Expense Type                                      ,Expense Area                                      ,Supplier                                          ,Transaction Number                                ,Amount               ,VAT Registration Number                           
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,CORA BREAKFAST AND LUNCH                          ,PGPI         794                                  ,              21.7200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,CORA BREAKFAST AND LUNCH                          ,PGPI         794                                  ,              22.1900,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,CORA BREAKFAST AND LUNCH                          ,PGPI         794                                  ,              29.9300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,EAST MIDLANDS                                     ,PGPI         794                                  ,              85.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Entomology Curation                               ,EASYJET     000210767389                          ,PGPI         752                                  ,             252.1400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,VE Production Special Effects                     ,FOX BARS & RESTAURANTS                            ,PGPI         712                                  ,              46.1200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,GES CANADA - MISSISSAUGA                          ,PGPI         794                                  ,             474.1600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,HOLIDAY INNS                                      ,PGPI         794                                  ,            1117.4300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Collections Committee (Furniture)                 ,JANE STREET HOTEL                                 ,PGPI         752                                  ,             241.7000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,JOE BADALI'S                                      ,PGPI         794                                  ,              43.9400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,PEG Vis Serv Temporary Exhibitions                ,NATURAL HISTORY MUSEUM                            ,PGPI         778                                  ,               1.7300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,PEG Vis Serv Temporary Exhibitions                ,NATURAL HISTORY MUSEUM                            ,PGPI         778                                  ,               3.2300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,PEG Vis Serv Temporary Exhibitions                ,NEW SOUTHERN RAILW                                ,PGPI         778                                  ,              69.8000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,PAESE RISTORANTE KING ST                          ,PGPI         794                                  ,              72.5500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Zoology Curation                                  ,PARK VIEW GUEST HO                                ,PGPI         769                                  ,             396.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Palaeontology Curation                            ,RADISSON SUITES TUCSON                            ,PGPI         752                                  ,            1430.8600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Zoology Research CLSD                             ,Ramada Hotel Berlin Mitte                         ,PGPI         752                                  ,             351.3500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,VE Production Special Effects                     ,SOUTHBANK CENTRE                                  ,PGPI         708                                  ,               9.7900,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Mineralogy Curation                               ,SUPERSHUTTLE ECAR HOU                             ,PGPI         702                                  ,              46.1600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Directorate                               ,TRAINLINE.COM                                     ,PGPI         773                                  ,              64.4700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,PEG Learning Programme Developers                 ,TRAINLINE.COM                                     ,PGPI         779                                  ,             180.9100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,TVX LHR T5 Bag Int (2)                            ,PGPI         794                                  ,              60.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,VE Production Special Effects                     ,WHITE HART                                        ,PGPI         708                                  ,               6.9500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Entomology Curation                               ,WWW.HXPAYMENTS.COM                                ,PGPI         752                                  ,              48.5000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Entomology Curation                               ,WWW.REDSPOTTEDHANK                                ,PGPI         752                                  ,             102.5000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,MF - Travel Costs                                 ,Science Research & Consulting Office              ,Z-TECA GOURMET BURRITOS                           ,PGPI         794                                  ,              11.6800,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Courier Costs                               ,Entomology Curation                               ,DHL EXPRESS                                       ,PGPI         752                                  ,              46.1100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Courier Costs                               ,Zoology Curation                                  ,DHL EXPRESS                                       ,PGPI         752                                  ,              66.3300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Courier Costs                               ,Entomology Curation                               ,DHL EXPRESS                                       ,PGPI         752                                  ,             149.0900,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Courier Costs                               ,Science Research & Consulting Office              ,PARCELFORCE WORLDWIDE                             ,PGPI         794                                  ,              38.5300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Equip & Related Costs                       ,Zoology Research CLSD                             ,CALUMET CORPORATE SAL                             ,PGPI         752                                  ,            2253.3000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Barclay Card                                      ,PGPI         691                                  ,               6.4500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Barclay Card                                      ,PGPI         733                                  ,              10.2300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Est Irrecoverable VAT R/Costs               ,Estates Management                                ,Barclay Card                                      ,PGPI         752                                  ,               2.0600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,5 STAR CASES LIMIT                                ,PGPI         779                                  ,             293.9500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Entomology Research                               ,Amazon EU                                         ,PGPI         734                                  ,              68.4000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,Amazon EU                                         ,PGPI         779                                  ,              18.8500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,AMAZON EU                                         ,PGPI         779                                  ,             130.1400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Mineralogy Curation                               ,FEDEXOFFICE   00006353                            ,PGPI         719                                  ,               1.4500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Mineralogy Curation                               ,FEDEXOFFICE   00006353                            ,PGPI         719                                  ,              13.8000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Entomology Research                               ,NMC NAMECHEAP.COM                                 ,PGPI         734                                  ,              27.2700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Entomology Research                               ,OMNI DEVELOPMENT INC                              ,PGPI         734                                  ,              81.9700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,PAYPAL  BOBNICHOLLS                               ,PGPI         779                                  ,            1479.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,PAYPAL  BOBNICHOLLS                               ,PGPI         779                                  ,            1579.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,PAYPAL  INSECTDESIG                               ,PGPI         779                                  ,             234.2700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Entomology Admin                                  ,RBI SUTTON PAYMENTS                               ,PGPI         752                                  ,             400.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,SEDGWICK MUSEUM                                   ,PGPI         779                                  ,              12.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,Zoology Research CLSD                             ,WWW.PHARMAQ LIMITED                               ,PGPI         769                                  ,             346.3200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - General Running Costs                       ,PEG Learning Programme Developers                 ,WWW.WATDON.CO.UK                                  ,PGPI         779                                  ,             134.2000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Market Research Costs                       ,PEG Learning Programme Developers                 ,SURVEYMONKEY.COM                                  ,PGPI         779                                  ,              59.7400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Publications                                ,Zoology Curation                                  ,JOHN WILEY & SONS PUBL                            ,PGPI         752                                  ,             960.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Security                                    ,Sci L&A Collections&Reader Services               ,Barclay Card                                      ,PGPI         733                                  ,              27.0300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Security                                    ,Sci L&A Collections&Reader Services               ,MARKET LOCK & SAFE                                ,PGPI         733                                  ,             329.7600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Signage                                     ,PEG Marketing                                     ,NATURAL HISTORY MSM SH                            ,PGPI         763                                  ,              10.1000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Signage                                     ,PEG Marketing                                     ,NATURAL HISTORY MUSEUM                            ,PGPI         763                                  ,               3.6100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Signage                                     ,PEG Marketing                                     ,ZEPHYR RACING PENNANTS                            ,PGPI         763                                  ,             240.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Signage                                     ,PEG Marketing                                     ,ZEPHYR RACING PENNANTS                            ,PGPI         763                                  ,             290.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,P/L - Signage                                     ,PEG Marketing                                     ,ZEPHYR RACING PENNANTS                            ,PGPI         763                                  ,             385.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Printing & stationery                             ,Science Research & Consulting Office              ,STAPLES STORE #25                                 ,PGPI         794                                  ,              28.9100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Professional Printing                             ,PEG Marketing                                     ,ZEPHYR RACING PENNANTS                            ,PGPI         763                                  ,              75.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Professional Services/Fees                        ,Estates Buildings                                 ,BELL CONTAINER TRADING                            ,PGPI         752                                  ,             324.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Publications                                      ,Zoology Research CLSD                             ,BIOMED CENTRAL LTD                                ,PGPI         752                                  ,            1045.5000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Resources                                         ,PEG Learning Programme Developers                 ,BONECLONES                                        ,PGPI         779                                  ,             969.9100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Resources                                         ,PEG Learning Programme Developers                 ,EUROFFICE.CO.UK                                   ,PGPI         779                                  ,              73.7000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Resources                                         ,PEG Learning Programme Developers                 ,EUROFFICE.CO.UK                                   ,PGPI         779                                  ,              87.4600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Resources                                         ,PEG Learning Programme Developers                 ,UPS LTD                                           ,PGPI         779                                  ,              23.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,Specimen Conservation                             ,Collections Committee (Furniture)                 ,PAYPAL  COLLECTIONS                               ,PGPI         752                                  ,             249.9000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,CAFE BOHEME                                       ,PGPI         711                                  ,              16.8800,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,EB  WHAT NEXT A NATION                            ,PGPI         711                                  ,              35.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,LE PAIN QUOTIDIEN                                 ,PGPI         711                                  ,               0.7400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,LE PAIN QUOTIDIEN                                 ,PGPI         711                                  ,               4.9200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,NATIONAL CAFE                                     ,PGPI         711                                  ,               4.8000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,NATURAL HISTORY MUSEUM                            ,PGPI         711                                  ,               4.9700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS General Running Costs                          ,National Museum Directors Conf NMDC               ,NATURAL HISTORY MUSEUM                            ,PGPI         711                                  ,              70.2000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Stationery                                     ,National Museum Directors Conf NMDC               ,GUARDIAN NEWSPAPER                                ,PGPI         711                                  ,             500.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Stationery                                     ,National Museum Directors Conf NMDC               ,VIKING                                            ,PGPI         711                                  ,              27.3700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Subscriptions                                  ,National Museum Directors Conf NMDC               ,MAILCHIMP                                         ,PGPI         711                                  ,              17.3700,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Travel & Subsistence                           ,National Museum Directors Conf NMDC               ,FGW SELF SERVICE                                  ,PGPI         711                                  ,              40.5000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Travel & Subsistence                           ,National Museum Directors Conf NMDC               ,TRAINLINE.COM                                     ,PGPI         711                                  ,              38.3400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-27 00:00:00.000,SS Travel & Subsistence                           ,National Museum Directors Conf NMDC               ,WEST COAST TRAINS                                 ,PGPI         711                                  ,              45.4000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,B/S - Prepayments Drs (ManAccts)                  ,Palaeo Facility                                   ,DRUMHELLER SUPER 8                                ,PGPI         728                                  ,            -457.7400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Conference (delegate) Fees                        ,PEG Learning Programme Developers                 ,WESTMINSTER FORUM                                 ,PGPI         724                                  ,             380.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Conference (delegate) Fees                        ,Estates Management                                ,WWW.MELVILLE.CO.UK                                ,PGPI         770                                  ,             356.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Conference (delegate) Fees                        ,PEG Learning Programme Developers                 ,WWW.THEBRITISHMUSE                                ,PGPI         724                                  ,              22.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Curatorial Supplies                               ,Mineralogy Research                               ,GEO SUPPLIES LTD                                  ,PGPI         682                                  ,             260.8500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,PEG Learning Programme Developers                 ,NATURAL HISTORY MSM SH                            ,PGPI         724                                  ,              63.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,PEG Learning Programme Developers                 ,TIMPSON LTD                                       ,PGPI         724                                  ,              16.8000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equip Hire & Maintenance (Leases)                 ,PEG Learning Programme Developers                 ,WWW.PROMOTIONAL-PRODUCTS                          ,PGPI         724                                  ,             440.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,PEG Learning Programme Developers                 ,Amazon EU                                         ,PGPI         724                                  ,             109.7900,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,PEG Learning Programme Developers                 ,ASHCROFT FABRICS                                  ,PGPI         724                                  ,              60.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,Zoology Research CLSD                             ,KEYPHOTO LIMITED                                  ,PGPI         682                                  ,             481.0300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,PEG Learning Programme Developers                 ,NOMAD                                             ,PGPI         724                                  ,             453.1200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,Mineralogy Facility                               ,QMX LABORATORIES LIMITED                          ,PGPI         728                                  ,            4179.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,Zoology Research CLSD                             ,WEX PHOTOGRAPHIC                                  ,PGPI         682                                  ,             825.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,Mineralogy Facility                               ,WWW.CGEHARDT.COM                                  ,PGPI         728                                  ,             147.2200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,Mineralogy Facility                               ,WWW.CGERHARDT.COM                                 ,PGPI         728                                  ,            3608.4000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Equipment < £5k                                   ,VE Production Engineering                         ,WWW.METALS4U.CO.UK                                ,PGPI         790                                  ,             871.7200,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Est General Furniture Purchases                   ,Estates Furniture                                 ,LAUNDRY COMPANY LTD                               ,PGPI         770                                  ,              51.6600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Est RoutineMaint - Day to day Maint               ,Estates Buildings                                 ,NOTHING BUT PADLOC                                ,PGPI         770                                  ,             457.8100,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,EXF - Travel                                      ,Palaeontology Research                            ,EASYJET     000211687327                          ,PGPI         796                                  ,             100.4300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,EXF - Travel                                      ,Mineralogy Research                               ,UNIV SPACE RESEARCH ASSN                          ,PGPI         728                                  ,             152.2300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,BBC MOTION GALLERY                                ,PGPI         718                                  ,            2532.9600,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,DAUPHIN RSTORATION                                ,PGPI         718                                  ,             258.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,KEY INDUSTRIAL EQUIPMENT                          ,PGPI         718                                  ,              65.7500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,TECHNIX RUB & PLST                                ,PGPI         718                                  ,            2969.7300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,WORLD OF GARDEN PRODUC                            ,PGPI         718                                  ,              80.7500,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition Production                             ,PEG Vis Serv Temporary Exhibitions                ,WORLD OF GARDEN PRODUC                            ,PGPI         718                                  ,             399.0400,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition/Expo Costs                             ,Sci L&A Collections&Reader Services               ,Barclay Card                                      ,PGPI         682                                  ,               4.5800,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition/Expo Costs                             ,Sci L&A Collections&Reader Services               ,PREMIER INN44525005                               ,PGPI         682                                  ,              55.8300,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Exhibition/Expo Costs                             ,Sci L&A Collections&Reader Services               ,VIRGINTRAINS.CO.UK                                ,PGPI         682                                  ,              97.0000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Hospitality                                       ,Science Directorate                               ,NATURAL HISTORY MUSEUM                            ,PGPI         447                                  ,               3.5000,NULL                                              
DCMS                                              ,NHM                                               ,2013-03-28 00:00:00.000,Hospitality                                       ,Science Directorate                               ,NATURAL HISTORY MUSEUM                            ,PGPI         447                                  ,              11.5000,NULL                                              
